conversation_id,brand,customer_tweet_id,brand_tweet_id,customer_text,brand_text,customer_created_at,brand_created_at
64100_64099,AmazonHelp,64100,64099,@115850 @AmazonHelp Dear Cheats will you care to update about the below order status.. Your Amazon.in Order # 403-0745487-1392338.. I am getting no response from your end and I have already made payment from my end.. Stuck .. Not done..,"@130715 I'm sorry you've not received your order. We certainly did not expect this to happen. I'd like to assist you with this. Please provide your details here: https://t.co/cllwXc2HeK. I'll look into it right away.
Please don't provide your order details, 1/2^AR",Thu Nov 30 07:06:48 +0000 2017,Thu Nov 30 07:31:28 +0000 2017
64103_64102,AmazonHelp,64103,64102,"@AmazonHelp Will do, thanks","@130716 Thanks, Laura! ^NV",Thu Nov 30 08:06:21 +0000 2017,Thu Nov 30 08:12:24 +0000 2017
64105_64104,AmazonHelp,64105,64104,"@AmazonHelp Morning, still no sign of my package",@130716 Sorry to hear this. Can you contact us here:  https://t.co/JzP7hlA23B so we can take a look at what options we have? ^MI,Thu Nov 30 07:59:35 +0000 2017,Thu Nov 30 08:03:00 +0000 2017
64109_64108,AmazonHelp,64109,64108,"@AmazonHelp I just rang customer services and was told to wait 48 hours, you see my frustration??","@130716 Hi Laura, I know its frustrating but this could just be a mis-scan. That's why we ask you to wait a little longer as there is a good chance this will still turn up within the next 48 hours. If not we will take full responsibility and replace or refund for you. ^KK",Tue Nov 28 11:15:24 +0000 2017,Tue Nov 28 11:24:25 +0000 2017
64111_64110,AmazonHelp,64111,64110,@AmazonHelp I had a message saying it was through my letterbox,@130716 Oh no! That is not good! Let's look into this in real time. Please call or chat with us here: https://t.co/9CEufyI5mq. ^BA,Tue Nov 28 11:11:26 +0000 2017,Tue Nov 28 11:14:25 +0000 2017
64114_64112,AmazonHelp,64114,64112,@115830 another triumph of customer service. Useless.,@130716 Hello! Without posting account information can you tell us more about the issue you're having? We'll be glad to help!^CN,Tue Nov 28 11:05:33 +0000 2017,Tue Nov 28 11:09:00 +0000 2017
64117_64115,AmazonHelp,64117,64115,@AmazonHelp I ordered 3 books approx £8 each. They were a gift but the person already has 2 of them so I want to send them back and as far as I can see that's going to cost me £3.99 return fee per book!!!,"@130717 As the reason for your return is not an Amazon error, means we would not cover the cost for the return. You can find more info here at the end of this help page:https://t.co/dezwduZ03f.^GA",Thu Nov 30 08:07:18 +0000 2017,Thu Nov 30 08:11:25 +0000 2017
64119_64118,AmazonHelp,64119,64118,@AmazonHelp since when did you start charging return postage??,@130717 Hi Sarah! What was the reason for return?^CN,Thu Nov 30 08:02:11 +0000 2017,Thu Nov 30 08:04:32 +0000 2017
64121_64120,AmazonHelp,64121,64120,@AmazonHelp gracias,"@130718 Estamos para servirte Juan, si tuvieras alguna consulta adicional, no dudes en contactarnos nuevamente por este medio ^AV",Thu Nov 30 08:07:03 +0000 2017,Thu Nov 30 08:11:25 +0000 2017
64124_64123,AmazonHelp,64124,64123,@116875 Todos los productos están fuera de México?,"@130718 Buenos días Juan, te comento que no todos los artículos están fuera de México, tenemos productos tanto en territorio mexicano como importados del exterior. ^CJ",Thu Nov 30 07:46:40 +0000 2017,Thu Nov 30 07:51:52 +0000 2017
64128_64126,AmazonHelp,64128,64126,@115850 worst delivery services I have faced . The product was delivered too late and even the delivery person was not ready to accept cards,@130719 That's an unpleasant experience you've had with the delivery of your order. We apologize for the experience. I'd like to investigate this further and help you. Kindly fill in your details here https://t.co/IHQJhnmqY2 and we'll reach out to you soon. ^VM,Thu Nov 30 07:52:18 +0000 2017,Thu Nov 30 08:06:26 +0000 2017
64127_64129,AmazonHelp,64127,64129,@AmazonHelp No updates yet it this your customer satisfaction service,@130719 I'm sorry to hear you still haven't received any update from our team. Could you please confirm if you've dropped in your details using the link provided above? ^AM,Fri Dec 01 15:26:40 +0000 2017,Fri Dec 01 15:55:00 +0000 2017
64130_64131,AmazonHelp,64130,64131,@AmazonHelp Yes I have already dropped the details,"@130719 If you have shared your details with us, you should find our response here : https://t.co/DTSNmGldJf. Do keep us posted. ^CB",Fri Dec 01 15:55:36 +0000 2017,Fri Dec 01 16:21:00 +0000 2017
64133_64132,AmazonHelp,64133,64132,"@AmazonHelp なるほど。。。
納得しました、待ちます",@130720 恐れ入ります、よろしくお願いいたします。 RI,Thu Nov 30 08:02:23 +0000 2017,Thu Nov 30 08:06:00 +0000 2017
64135_64134,AmazonHelp,64135,64134,アマゾンから支払い番号のメール来んやんけ,@130720 お待たせしております。お支払い番号は、出荷準備が開始される段階で発行されるため、発行のタイミングは商品によって異なります。https://t.co/w7pekJAmOO  ご心配をおかけして申し訳ございませんが、発行まで今しばらくお待ちください。RI,Thu Nov 30 07:52:11 +0000 2017,Thu Nov 30 08:00:28 +0000 2017
64138_64136,AmazonHelp,64138,64136,"@3710 y'all are incredibly late with delivering my large order. 3 days late, I called today and they said it's still not even out for delivery. Their excuse? It was black Friday, we're busy. You actually suck for using that excuse. @115821 this is on you too.","@130721 Hello, I am sorry to hear about the delay. Have you been provided a delivery date for your items? ^CR",Thu Nov 30 08:02:31 +0000 2017,Thu Nov 30 08:05:29 +0000 2017
64137_64139,AmazonHelp,64137,64139,@AmazonHelp Yup and we're about 3 days late,"@130721 Just for the clarification, could you please confirm whether the order has been placed in Amazon.in or https://t.co/nUUp5MLhYl? ^MD",Thu Nov 30 12:31:17 +0000 2017,Thu Nov 30 12:52:00 +0000 2017
64141_64140,AmazonHelp,64141,64140,"@123644 @115821 @115850 @AmazonHelp @1404 I need to know why I couldn't get the cashback.
I bought the phone on a deal with 10% cashback on @130723 . Please Help. https://t.co/tNrpHWyRmA","@130722 I'm sorry for the trouble caused over this order. Please get in touch with our support team here: https://t.co/2t6DQoUmNZ for assistance on it. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",Thu Nov 30 07:34:40 +0000 2017,Thu Nov 30 08:04:32 +0000 2017
64144_64142,AmazonHelp,64144,64142,@AmazonHelp I have given the reply for the 6th time now,"@130724 I certainly understand the trouble regarding your concern. Sorry for the stretch. But as this is a social media platform we can't help you with the information here. Hence, kindly reply to our correspondence to assist you further. ^HR",Thu Nov 30 07:46:18 +0000 2017,Thu Nov 30 08:04:32 +0000 2017
64143_64145,AmazonHelp,64143,64145,@AmazonHelp I have reverted for thr 9th time now,@130724 Thanks for the heads up. We will look into it and we will get back to you with an update at the earliest. ^AH,Thu Nov 30 08:40:24 +0000 2017,Thu Nov 30 09:03:00 +0000 2017
64146_64147,AmazonHelp,64146,64147,@AmazonHelp This is the same reply i am getting for the 9th time,"@130724 I get that you're upset. However, be assured we're working on it and we'll get back to you soon. ^BV",Thu Nov 30 09:05:51 +0000 2017,Thu Nov 30 09:35:28 +0000 2017
64149_64148,AmazonHelp,64149,64148,"So many days yet no update. @AmazonHelp 
There are cases of fraud pick ups.
Guys be aware @130725 @130726 @17497 @130727 @115530 @130728 @115531 @115532 @130729 @115533 @130730 https://t.co/dLyuiAUNro","@130724 Please reply to the email received from our team. We will check and connect with you accordingly. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",Thu Nov 30 07:09:20 +0000 2017,Thu Nov 30 07:40:57 +0000 2017
64151_64150,AmazonHelp,64151,64150,"@AmazonHelp Dernière mise à jour : jeudi 30 novembre
07:14Scan de départ 
Lauwin-Planque, Hauts-de-France, FR
Transporteur : Amazon Logistics, n° de suivi CY0000247563",@130731 Je suis sincèrement désolée pour cela. Je vous prie de signaler cet incident à notre SAV via le lien suivant :  https://t.co/hgIrz98cdI ^FA,Thu Nov 30 07:41:39 +0000 2017,Thu Nov 30 08:03:29 +0000 2017
64155_64153,AmazonHelp,64155,64153,". @AmazonHelp I purchased Kindle cover which was about to deliver yesterday. Till the morning same status was in https://t.co/sunmZYKKA1 it is showing delivery by Monday. Why the fuck u offer prime membership if u hv to do all this.
Order no:-  408-6217882-7253940","@130698 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^KK",Thu Nov 30 07:49:41 +0000 2017,Thu Nov 30 08:03:00 +0000 2017
64154_64157,AmazonHelp,64154,64157,@AmazonHelp They are just providing the details which is available in portal. Even they have increased the delivery date and it will be delivered on Monday.i placed order on last Monday ..ok and you will deliver on next monday. Even customer service dint guarantee it.,@130698 Please wait till the new estimates shared with you. I'm positive your order should be delivered as per the estimates. Appreciate your understanding. (2/2)^SF,Thu Nov 30 08:18:08 +0000 2017,Thu Nov 30 08:31:00 +0000 2017
64159_64160,AmazonHelp,64159,64160,@AmazonHelp Thank you.,@130698 It is always our pleasure. Do let us know for any further concern. ^AM,Thu Nov 30 09:16:47 +0000 2017,Thu Nov 30 09:37:27 +0000 2017
64161_64162,AmazonHelp,64161,64162,"@AmazonHelp Please confirm the estimated date, as you said in last tweet. I am hoping you will do the delivery at the earliest.",@130698 I'm sorry you've not received your order yet. I'd like to assist you with this. Please fill this form: https://t.co/beaaDm0muc and we'll look into it right away. ^AR,Thu Nov 30 09:38:44 +0000 2017,Thu Nov 30 10:04:00 +0000 2017
64154_64158,AmazonHelp,64154,64158,@AmazonHelp They are just providing the details which is available in portal. Even they have increased the delivery date and it will be delivered on Monday.i placed order on last Monday ..ok and you will deliver on next monday. Even customer service dint guarantee it.,"@130698 I understand your concern about changing the estimates. Because of the high volumes of orders received by our courier partners, we are unable to deliver this order to you by the usual delivery timeline and hence had to reschedule your delivery estimates. (1/2)^SF",Thu Nov 30 08:18:08 +0000 2017,Thu Nov 30 08:30:26 +0000 2017
64155_64163,AmazonHelp,64155,64163,". @AmazonHelp I purchased Kindle cover which was about to deliver yesterday. Till the morning same status was in https://t.co/sunmZYKKA1 it is showing delivery by Monday. Why the fuck u offer prime membership if u hv to do all this.
Order no:-  408-6217882-7253940",@130698 Apologies for the delay in delivering the order. Has this been reported to our support team yet? You may connect with them from here https://t.co/TxK11znixD they would do the needful to help. 1/2 ^KK,Thu Nov 30 07:49:41 +0000 2017,Thu Nov 30 08:03:00 +0000 2017
64167_64165,AmazonHelp,64167,64165,"@AmazonHelp There is no contact establish by ur customer care.
I don't expect this form @AmazonHelp .",@130732 If you have shared your details through the link provided earlier. You must have received a correspondence here: https://t.co/9OllYTGo3U kindly check. ^SY,Thu Nov 30 07:51:18 +0000 2017,Thu Nov 30 08:02:00 +0000 2017
64166_64168,AmazonHelp,64166,64168,"@AmazonHelp Yes i do!!
And they said that they will contact me in 12hours after my query but they don't!!",@130732 We've escalated the issue the to our concerned team. We'll get back to you as soon as we have an update. Appreciate your understanding. ^AR,Thu Nov 30 08:41:48 +0000 2017,Thu Nov 30 09:21:00 +0000 2017
64169_64170,AmazonHelp,64169,64170,"@AmazonHelp Please do fast all u can do.
I want my refund as fast as possible.","@130732 I get that you're concerned about the refund. Be assured, we're working on it and we'll get back to you at the earliest. Appreciate your patience. ^BV",Thu Nov 30 09:39:35 +0000 2017,Thu Nov 30 09:56:29 +0000 2017
64171_64172,AmazonHelp,64171,64172,"@AmazonHelp There is nothing i can see from ur side.
No contact from customer care.
Now it is really disgusting.","@130732 I understand it's taking time, Anshul but please be assured our team is actively working on it and will reach out to you at the earliest. Also, if the response is not up to expectations, kindly reply to the email sent by our team and we'll look into it. ^PB",Fri Dec 01 07:48:35 +0000 2017,Fri Dec 01 08:21:51 +0000 2017
64178_64176,AmazonHelp,64178,64176,@AmazonHelp .com site. It was all during the BF/CM madness so I understood that things might take a while to show up on my end.,@130733 We can look into that for you. Get in touch here: https://t.co/hApLpMlfHN and we'll be happy to help. ^RS,Thu Nov 30 07:50:18 +0000 2017,Thu Nov 30 08:00:57 +0000 2017
64180_64179,AmazonHelp,64180,64179,"@AmazonHelp No. I was assured by CS via chat credit would appear in 5 or so hrs. I just waited longer in case. Yet I'm still being given the ""these gift order #s have been redeemed"" when nope, still not in my account either as ebooks or credit.",@130733 Can I ask which site you are using? Amazon .com / .co.uk / .de etc? ^MI,Thu Nov 30 07:29:16 +0000 2017,Thu Nov 30 07:39:00 +0000 2017
64182_64181,AmazonHelp,64182,64181,"@AmazonHelp Three days, and case still unresolved. It doesn't even seem your people ""get"" what the problem is. Escalate the case to tech or whatever to investigate where the missing credits went. Replied to A1OMV7KNFMOJF0 and barely managed to sound patient.","@130733 Sorry to hear that, were you given a waiting time period? ^AS",Thu Nov 30 07:21:49 +0000 2017,Thu Nov 30 07:24:27 +0000 2017
64184_64183,AmazonHelp,64184,64183,"Got the signed copy today .... Very excited .... @3709 thnx @115850 ""the boy with a broken heart"" https://t.co/a7vX1k2Wjr","@130734 After all, the antidote to heartache is love. Happy reading! ^KA",Thu Nov 30 07:32:33 +0000 2017,Thu Nov 30 07:59:27 +0000 2017
64187_64185,AmazonHelp,64187,64185,@AmazonHelp I had placed an order a few days ago which I wanna replace. The problem is the order is vanished from the order section of my account. Help.,@130735 That's unusual! Have you reported this to our support team here: https://t.co/vlvfJr4nN9 ?^SF,Thu Nov 30 07:52:11 +0000 2017,Thu Nov 30 07:59:27 +0000 2017
64186_64188,AmazonHelp,64186,64188,"@AmazonHelp As suggested by you, I reported the issue. I hope they contact me soon. Thanks for the response.",@130735 Thanks for the heads up. Our support team will get back to you at the earliest. ^AH,Thu Nov 30 08:15:50 +0000 2017,Thu Nov 30 08:38:52 +0000 2017
64190_64189,AmazonHelp,64190,64189,@115850 HELP !,@130735 We are here to help you. Could you please elaborate your concern? ^HR,Thu Nov 30 07:35:30 +0000 2017,Thu Nov 30 07:46:53 +0000 2017
64193_64191,AmazonHelp,64193,64191,@AmazonHelp Also the link you have gave me is for America not the UK so my order isn’t showing.,@130736 Sorry about the incorrect link. You can contact Amazon UK here:  https://t.co/JzP7hlA23B. ^MI,Thu Nov 30 07:44:23 +0000 2017,Thu Nov 30 07:59:00 +0000 2017
64192_64194,AmazonHelp,64192,64194,@AmazonHelp Still no call back...,"@130736 Hi Dan, were you not able to reach us via phone from the link provided? You can also reach us via chat to discuss the issue.^PJ",Thu Nov 30 12:47:06 +0000 2017,Thu Nov 30 12:49:34 +0000 2017
64195_64196,AmazonHelp,64195,64196,"@AmazonHelp I need some from a UK call centre to call me, I am getting nowhere with customer service. Can somebody arrange this for me please?","@130736 Hi Dan, really sorry to hear you've had a bad experience. Without posting account information, can you advise what's happened? ^JC.",Thu Nov 30 12:53:11 +0000 2017,Thu Nov 30 12:59:00 +0000 2017
64197_64198,AmazonHelp,64197,64198,@AmazonHelp Are you unable to look through this thread of tweets? Why is the customer service so bad. Is a joke?,"@130736 I'm very sorry that we've missed the mark here, Dan. Please take a moment to provide your details so that we can have someone reach out to you for a resolution: https://t.co/IocsKmhGry  ^SP",Thu Nov 30 12:59:59 +0000 2017,Thu Nov 30 13:05:31 +0000 2017
64202_64201,AmazonHelp,64202,64201,"@AmazonHelp The form/link I was sent was my details for somebody to call me back, I’ve never given my email. Is there a number for a call centre in England I can ring? Or can you arrange for somebody to call me.","@130736 Can I ask, can you click on the link from your post yesterday and fill out your details again but ask can you receive a callback from us? You can use the following link to reach out to our customer service team if you would prefer: https://t.co/hApLpMlfHN.^GA",Thu Nov 30 07:36:20 +0000 2017,Thu Nov 30 07:40:27 +0000 2017
64204_64203,AmazonHelp,64204,64203,"@AmazonHelp Still waiting on a call back, my item is saying delivered AGAIN when it hasn’t arrived, this is the 2nd time. It’s beyond ridiculous now! Last time it was delivered at 11:45pm now at 10:42pm, both outside of amazon delivery hours with no signature. Any chance of somebody calling? https://t.co/Ndp4Ane34x","@130736 Can I ask, have you checked your spam/junk folder? Our email response may have been directed here.^GA",Thu Nov 30 07:27:02 +0000 2017,Thu Nov 30 07:35:00 +0000 2017
64208_64207,AmazonHelp,64208,64207,"@AmazonHelp This is ridiculous, I’ve literally just shown what the tracking is showing and your asking again, can you not look through the thread of tweets? Something needs to be done ASAP otherwise I’ll just cancel my order",@130736 Our team would like to look into this further with you directly to see what we can get done to help repair the situation. Can you please provide your information here so that we can reach out? https://t.co/t56ZRZdwU0 ^GS,Wed Nov 29 13:53:38 +0000 2017,Wed Nov 29 13:57:36 +0000 2017
64210_64209,AmazonHelp,64210,64209,"@AmazonHelp No they said they can’t speak to them only send an email, I have wrote on the delivery instructions to call me but haven’t heard anything, your courier has lied about delivering the item and lied that they attempted delivery yesterday. Can I contact him/her directly?",@130736 I do not believe that direct contact is available. What is the tracking showing currently?  https://t.co/Y5jpI9gRhE ^DJ,Wed Nov 29 13:21:33 +0000 2017,Wed Nov 29 13:45:24 +0000 2017
64212_64211,AmazonHelp,64212,64211,@AmazonHelp Am I just going to keep waiting in every day for something that’s not going to arrive? I’ve took 4 days off work to try and wait for this and amazon want to offer me £5 compensation which isn’t even 1% of my losses. Why can I not speak to the courier directly? https://t.co/OXuUyevPJK,@130736 Did the agent you spoke to say that they would contact the carrier? ^JJ,Wed Nov 29 13:13:01 +0000 2017,Wed Nov 29 13:19:27 +0000 2017
64214_64213,AmazonHelp,64214,64213,"@AmazonHelp Been waiting for my order for over a week now, the first time it said it was “delivered” at 11:45pm 🤔 now the replacement said attempted delivery last night when I was sat in waiting all evening...customer service are useless.","@130736 Sorry to hear that, Dan. Can I ask what the latest tracking update has been? You can check here: https://t.co/aaDyEz1VgE. ^TI",Wed Nov 29 13:07:09 +0000 2017,Wed Nov 29 13:10:51 +0000 2017
64217_64215,AmazonHelp,64217,64215,"@AmazonHelp contact me on phone number, as soon as possible","@130737 We've received your details. Our team is currently looking into this, they'll reach out to you with an update anytime soon. Appreciate your patience and understanding. ^EM",Thu Nov 30 07:40:16 +0000 2017,Thu Nov 30 07:58:29 +0000 2017
64216_64218,AmazonHelp,64216,64218,@AmazonHelp Ok I'm waiting,"@130737 Thanks for the heads up, Imran. We will get back to you with an update soon. ^AH",Thu Nov 30 08:43:47 +0000 2017,Thu Nov 30 09:08:51 +0000 2017
64220_64219,AmazonHelp,64220,64219,@AmazonHelp resolved my problrm as soon as problem @AmazonHelp,"@130737 If you've filled in your details through the link provided earlier, please be assured our respective team will reach out to you at the earliest. ^PB",Thu Nov 30 07:01:39 +0000 2017,Thu Nov 30 07:16:51 +0000 2017
64222_64221,AmazonHelp,64222,64221,"@AmazonHelp Your assistance cannot cannect me,
Can't cannect on costumer care. Facing so many problem,
Than I using social media platform, tell your assistant to contact me, on call or email",@130737 Sorry to know that you're facing trouble in reaching out to our support team. Kindly drop in your details here: https://t.co/beaaDm0muc and we'll get back to you with an update at the earliest. ^EM,Thu Nov 30 05:32:21 +0000 2017,Thu Nov 30 05:57:30 +0000 2017
64224_64223,AmazonHelp,64224,64223,"@AmazonHelp @115850  can not find my order, and costumer care can't cannect my any call or else. Amazon India refund my payment otherwise pay for that @AmazonHelp @120781 @119351","@130737 As this is a social media platform, we can't view your account/order details. Hence, reach out to us from the link here: https://t.co/TxK11znixD  to assist you further. ^HR",Thu Nov 30 04:57:58 +0000 2017,Thu Nov 30 05:17:26 +0000 2017
64226_64225,AmazonHelp,64226,64225,"@AmazonHelp But why Amazon India tell me your full charges refund you, that  sound is right, told me, 
You don't refund full courier charges, than tell firstly ok,@AmazonHelp @120781 @130738 @15316 
You return my full payment.",@130737 We understand you are yet to receive your refund. Kindly reach us via the link provided earlier and we'll sort this out for you. ^VM,Thu Nov 30 04:25:36 +0000 2017,Thu Nov 30 04:44:55 +0000 2017
64228_64227,AmazonHelp,64228,64227,"I return my order by DTDC courier that's the courier receipt, Amazon India say you send your product on courier than Amazon pay your courier charges
My total courier charges is 170 RS
But Amazon India refund only 40 RS. I requested you
Pay my 170rs as soon as possible@AmazonHelp https://t.co/FCTdiTIVHm","@130737 That doesn't sound right! Usually, full return shipping charges will be refunded to the Amazon Pay Balance account. Please call us here: https://t.co/vlvfJr4nN9 &amp; we'll look into this. (1/2)^SF",Thu Nov 30 04:11:55 +0000 2017,Thu Nov 30 04:20:27 +0000 2017
64231_64230,AmazonHelp,64231,64230,ich fühl mich betrogen 💔 @AmazonHelp https://t.co/7S7dljOMR2,"@130739 Ohne Worte. Ich kann deine Enttäuschung absolut nachvollziehen. Melde dich bitte mal diekt bei uns vom Amazon.de Social Media Team, damit wir dem nachgehen können: https://t.co/br7bhrlJn8 Viele Grüße ^UK",Thu Nov 30 07:53:06 +0000 2017,Thu Nov 30 07:58:29 +0000 2017
65391_65390,AmazonHelp,65391,65390,心当たりのない引き落としの通知が来ていたからなんだろうと思って調べてみたら、Amazonプライムの会費だった,@130978 (1/2) 以前お急ぎ便などプライム無料体験で特典を利用されたことはありませんか？お申し込みの際はＥメールでご案内していますので、ご確認ください。https://t.co/b1AJWIX8nL 設定を変更しない場合、期間終了後に本会員へ移行し、請求が発生いたします。RI,Thu Nov 23 04:55:16 +0000 2017,Thu Nov 23 05:14:26 +0000 2017
65625_65623,AmazonHelp,65625,65623,@AmazonHelp @115851 je@amzon CEO i read out your mail .no timeline given when pick up will be done and when amount will returened,@131026 Hi! Kindly revert to the email that we've sent. We'll update you. ^SG,Mon Jun 26 10:59:26 +0000 2017,Mon Jun 26 11:49:28 +0000 2017
65626_65627,AmazonHelp,65626,65627,@AmazonHelp @131027 @115851 je @3644 please help these customers support is not helping and giving false response https://t.co/QP43u5oq8o,"@131026 Hey Mihu, we have responded to you via email and working on it. Appreciate your understanding. ^RW",Mon Jun 26 12:07:45 +0000 2017,Mon Jun 26 12:19:28 +0000 2017
65628_65629,AmazonHelp,65628,65629,@AmazonHelp What's the update,"@131026 Hey, this being a social platform we'll not be able to share the details here. Kindly check your email for further update. ^HD",Mon Jun 26 14:02:22 +0000 2017,Mon Jun 26 14:33:56 +0000 2017
65631_65632,AmazonHelp,65631,65632,@AmazonHelp @131027 @115851 @3974 See how amzon is harrasing customer an example .c https://t.co/4SZV80HW9y,"@131026 Hey there, please reply to the same email and we will connect with you accordingly. ^RW",Mon Jun 26 15:17:28 +0000 2017,Mon Jun 26 15:33:50 +0000 2017
65633_65634,AmazonHelp,65633,65634,@AmazonHelp What's the update,"@131026 Hey, we are following up on this. We will get back to you once there is an update. ^VN.",Tue Jun 27 06:56:58 +0000 2017,Tue Jun 27 07:46:50 +0000 2017
65635_65636,AmazonHelp,65635,65636,@AmazonHelp @131027  @115851  @ amzon CEO can some help me .we are cheated by amzon and no one responding .feeling helpless,"@131026 Hi, we will contact you with an update soon. Sorry for keeping you wait. ^OG.",Tue Jun 27 10:24:42 +0000 2017,Tue Jun 27 10:49:25 +0000 2017
65637_65638,AmazonHelp,65637,65638,@AmazonHelp @131027 please resonpd on your ticket 323630 and take action against amzon .so that i can go ahead with cusomer court,"@131026 Hi, as informed earlier, we'll contact you with an update soon. ^OG.",Tue Jun 27 11:49:45 +0000 2017,Tue Jun 27 12:41:27 +0000 2017
65640_65641,AmazonHelp,65640,65641,@131026 @AmazonHelp employ last 21 day fake promise for me again and again so plz clear my issue  and chck this issue and provide my product and not ignore my issue,"@131028 This issue is being handled by our account specialist team and as requested earlier, please respond to the correspondence and help them resolve the issue at the earliest. ^KK",Thu Nov 30 04:46:05 +0000 2017,Thu Nov 30 05:05:28 +0000 2017
65643_65642,AmazonHelp,65643,65642,@AmazonHelp @131027 @3974 @115851 What's the update,"@131026 Hi, We've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww ^SP",Mon Jun 26 10:12:53 +0000 2017,Mon Jun 26 10:26:27 +0000 2017
65647_65646,AmazonHelp,65647,65646,@AmazonHelp Link is not getting open @115851 @3974 CEO,@131026 Are you seeing any error message while accessing the link? Keep us posted on this. ^KJ,Mon Jun 26 07:57:09 +0000 2017,Mon Jun 26 08:01:28 +0000 2017
65649_65648,AmazonHelp,65649,65648,@AmazonHelp @131027 I called amzoncall center there staff are misbehaving and cutting the call.please let me know i will get my money or not .@115851,@131026 Could you please fill in your details again in the link sent by my colleague 'SP' here: https://t.co/zwyh591SYI ? (2/2)^KH,Mon Jun 26 07:25:54 +0000 2017,Mon Jun 26 07:53:31 +0000 2017
65652_65651,AmazonHelp,65652,65651,@AmazonHelp @4441  whats the update .i am going escalte this issue to ministery .this case of cheating.,@131026 Kindly write to us from the link mentioned earlier so we can check this for you and help ^KJ,Mon Jun 26 05:35:06 +0000 2017,Mon Jun 26 05:51:02 +0000 2017
65655_65654,AmazonHelp,65655,65654,@115851 @3974 IN hello jeffBezos  can you help me with the patethic service of amzon india .wrong products sent and return pick not done https://t.co/PzEz6qdkvd,@131026 Hi! May I know if you've reported this to us here: https://t.co/vlvfJr4nN9? 1/2 ^KC,Sun Jun 25 16:06:52 +0000 2017,Sun Jun 25 16:54:31 +0000 2017
65665_65664,AmazonHelp,65665,65664,@AmazonHelp @115851 see the fraud by your delivery team. I have not even received the product and it shows product has been delivered and signed by me... big FRAUD @AmazonHelp https://t.co/m2NZJMBN0M,"@131032 We have received your details. We will get back to you with an update at the earliest. Appreciate your patience. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^HR",Thu Nov 30 08:36:47 +0000 2017,Thu Nov 30 08:57:52 +0000 2017
65667_65666,AmazonHelp,65667,65666,@AmazonHelp Have shared the details thru the link given. now call asap @115851,"@131032 Thank you confirming on filling in your details, Somnath. Please be assured our team will get in touch with you at the earliest. ^PB",Thu Nov 30 06:01:05 +0000 2017,Thu Nov 30 06:27:27 +0000 2017
65669_65668,AmazonHelp,65669,65668,@AmazonHelp already contacted your customer support team.. they are of no help..if u cant call then arrange for a call from your senior management. @115851 I guess atleast this you get it done,"@131032 As this is a social media platform, we can't view your account/order information. Please send your details from the link here: https://t.co/VNUITkunAc and we will assist you further. ^HR",Thu Nov 30 05:20:22 +0000 2017,Thu Nov 30 05:44:33 +0000 2017
65671_65670,AmazonHelp,65671,65670,@AmazonHelp I do not have time to write the whoke story. so call me for a discussion on the numbers given @115851 can you arrange for a call ?,@131032 We wouldn't have an option to arrange a call via Twitter. Please connect with our support team using this link here: https://t.co/00q4Sqj9zL for assistance. ^KA,Thu Nov 30 04:35:52 +0000 2017,Thu Nov 30 05:03:54 +0000 2017
65673_65672,AmazonHelp,65673,65672,@115851 @AmazonHelp call me on 9911582026/ 9158174488 to discuss @115851,"@131032 This being a social platform we cannot access your account details. Please elaborate your concern &amp; we'll assist you.  Also, please don't provide your contact details, we consider it to be personal info. Our page is visible to the public. ^SF",Thu Nov 30 04:21:38 +0000 2017,Thu Nov 30 04:33:27 +0000 2017
65678_65677,AmazonHelp,65678,65677,@AmazonHelp yes i phoned and was told its because of black friday but this has been going on for ages. i have not had a item i have bought delivered next day for ages.then the guy said would you like me to cancel all your orders.i am fuming why would i not want them,"@131033 I am sorry to hear this. Can I ask, what was the estimated delivery date given to you on the confirmation email we sent you when this order was placed please?",Thu Nov 30 08:53:07 +0000 2017,Thu Nov 30 08:56:55 +0000 2017
65680_65679,AmazonHelp,65680,65679,@115830 prime unlimited one day delivery. now thats a joke.nothing of mine have been delivered next day for ages.then 8 items i ordered were suppose to come yesterday then changed to https://t.co/PE9KMSiBUT its between today and another 5 days,@131033 Sorry to hear about the delays. Have you contacted us directly about this? What was advised? ^MI,Thu Nov 30 08:46:27 +0000 2017,Thu Nov 30 08:49:58 +0000 2017
65683_65681,AmazonHelp,65683,65681,"yup @115821 we paid for shipping to get the package Tuesday and seen this last night at 10pm  We're sorry your package is late
We don't have a new delivery date from UPS, but we recommend waiting as it'll usually arrive within a few days. NO!!!!!",@131034 I'm sorry to hear about the delay. Is there any further information on your tracking? You can find your tracking here:  https://t.co/Y5jpI9gRhE. ^MI,Thu Nov 30 08:53:32 +0000 2017,Thu Nov 30 08:55:56 +0000 2017
65682_65684,AmazonHelp,65682,65684,@AmazonHelp yup that is where I found out it was not arriving thanks will wait for it tomorrow after work,@131034 You're very welcome Frank. Please keep us posted!!^GA,Thu Nov 30 09:00:56 +0000 2017,Thu Nov 30 09:03:53 +0000 2017
